Gmt time,Open,High,Low,Close,Volume
03.12.2019 07:00:00.000,1.10787,1.10827,1.10750,1.10768,5318.3301
03.12.2019 08:00:00.000,1.10767,1.10854,1.10761,1.10845,8826.9297
03.12.2019 09:00:00.000,1.10844,1.10870,1.10765,1.10838,8646
03.12.2019 10:00:00.000,1.10838,1.10862,1.10662,1.10730,12345.29
03.12.2019 11:00:00.000,1.10731,1.10781,1.10719,1.10751,6979.3701
03.12.2019 12:00:00.000,1.10751,1.10779,1.10717,1.10737,7063.0498
03.12.2019 13:00:00.000,1.10737,1.10747,1.10693,1.10726,7661.8398
03.12.2019 14:00:00.000,1.10725,1.10880,1.10701,1.10823,13450.6602
03.12.2019 15:00:00.000,1.10824,1.10877,1.10758,1.10823,12202.5
03.12.2019 16:00:00.000,1.10824,1.10929,1.10782,1.10891,10264.3799
03.12.2019 17:00:00.000,1.10892,1.10937,1.10850,1.10886,6223.3101
03.12.2019 18:00:00.000,1.10885,1.10906,1.10825,1.10828,5479.3701
03.12.2019 19:00:00.000,1.10828,1.10844,1.10803,1.10813,4291.23
03.12.2019 20:00:00.000,1.10814,1.10835,1.10807,1.10809,3229.1499
03.12.2019 21:00:00.000,1.10808,1.10830,1.10794,1.10826,1698.33
03.12.2019 22:00:00.000,1.10830,1.10839,1.10814,1.10823,1402.97
03.12.2019 23:00:00.000,1.10822,1.10836,1.10812,1.10820,2520.04
04.12.2019 00:00:00.000,1.10820,1.10845,1.10810,1.10819,3019.6899
04.12.2019 01:00:00.000,1.10819,1.10824,1.10769,1.10794,3451.6599
04.12.2019 02:00:00.000,1.10793,1.10810,1.10783,1.10799,2385.9199
04.12.2019 03:00:00.000,1.10800,1.10815,1.10785,1.10793,2200.26
04.12.2019 04:00:00.000,1.10793,1.10794,1.10740,1.10752,2706.7
04.12.2019 05:00:00.000,1.10752,1.10758,1.10738,1.10755,1773.25
04.12.2019 06:00:00.000,1.10754,1.10773,1.10744,1.10755,1870.09
04.12.2019 07:00:00.000,1.10755,1.10791,1.10733,1.10778,4966.5
04.12.2019 08:00:00.000,1.10780,1.10881,1.10751,1.10842,8208.8301
04.12.2019 09:00:00.000,1.10860,1.10879,1.10668,1.10726,9765.8896
04.12.2019 10:00:00.000,1.10727,1.10775,1.10716,1.10744,8493.6396
04.12.2019 11:00:00.000,1.10743,1.10763,1.10675,1.10689,7868.0498
04.12.2019 12:00:00.000,1.10691,1.10812,1.10691,1.10784,7867.4902
04.12.2019 13:00:00.000,1.10783,1.11080,1.10764,1.11074,13096.0996
04.12.2019 14:00:00.000,1.11073,1.11094,1.10996,1.11003,11103.2197
04.12.2019 15:00:00.000,1.11003,1.11162,1.10815,1.10882,17149.3594
04.12.2019 16:00:00.000,1.10883,1.10914,1.10686,1.10756,9891.6797
04.12.2019 17:00:00.000,1.10757,1.10806,1.10740,1.10780,6371.27
04.12.2019 18:00:00.000,1.10779,1.10780,1.10717,1.10731,4939.5801
04.12.2019 19:00:00.000,1.10731,1.10749,1.10674,1.10747,4772.02
04.12.2019 20:00:00.000,1.10747,1.10802,1.10730,1.10796,4155.4951
04.12.2019 21:00:00.000,1.10793,1.10805,1.10752,1.10785,1854.12
04.12.2019 22:00:00.000,1.10784,1.10816,1.10781,1.10788,561.52
04.12.2019 23:00:00.000,1.10787,1.10834,1.10787,1.10829,1422.92
05.12.2019 00:00:00.000,1.10826,1.10855,1.10801,1.10826,2882.1499
05.12.2019 01:00:00.000,1.10825,1.10849,1.10806,1.10843,2857.97
05.12.2019 02:00:00.000,1.10843,1.10844,1.10813,1.10829,1921.98
05.12.2019 03:00:00.000,1.10829,1.10871,1.10828,1.10854,1899.95
05.12.2019 04:00:00.000,1.10854,1.10855,1.10829,1.10833,1515.61
05.12.2019 05:00:00.000,1.10833,1.10855,1.10817,1.10833,1477.6
05.12.2019 06:00:00.000,1.10833,1.10841,1.10807,1.10826,1993.63
05.12.2019 07:00:00.000,1.10826,1.10855,1.10800,1.10800,7466.3198
05.12.2019 08:00:00.000,1.10800,1.10915,1.10794,1.10893,8221.1201
05.12.2019 09:00:00.000,1.10894,1.10931,1.10892,1.10924,5649.8901
05.12.2019 10:00:00.000,1.10924,1.10925,1.10849,1.10888,7012.6699
05.12.2019 11:00:00.000,1.10888,1.10972,1.10847,1.10907,7317.2002
05.12.2019 12:00:00.000,1.10907,1.11009,1.10905,1.10966,6988.5
05.12.2019 13:00:00.000,1.10967,1.10979,1.10889,1.10929,9719.9297
05.12.2019 14:00:00.000,1.10930,1.11045,1.10917,1.11003,10068.5801
05.12.2019 15:00:00.000,1.11004,1.11039,1.10904,1.10929,10444.54
05.12.2019 16:00:00.000,1.10928,1.11049,1.10914,1.11035,11000.29
05.12.2019 17:00:00.000,1.11036,1.11080,1.11012,1.11050,6168.5098
05.12.2019 18:00:00.000,1.11049,1.11050,1.10993,1.11010,6200.27
05.12.2019 19:00:00.000,1.11010,1.11013,1.10963,1.11005,4431.6699
05.12.2019 20:00:00.000,1.11003,1.11048,1.10963,1.11031,5471.6899
05.12.2019 21:00:00.000,1.11030,1.11082,1.11022,1.11043,3025.03
05.12.2019 22:00:00.000,1.11046,1.11068,1.11040,1.11048,881.35
05.12.2019 23:00:00.000,1.11047,1.11061,1.11040,1.11042,1180.02
06.12.2019 00:00:00.000,1.11042,1.11057,1.11032,1.11032,2275.8799
06.12.2019 01:00:00.000,1.11033,1.11073,1.11033,1.11067,2679.6001
06.12.2019 02:00:00.000,1.11068,1.11087,1.11066,1.11079,2410.6799
06.12.2019 03:00:00.000,1.11080,1.11091,1.11069,1.11078,1991.54
06.12.2019 04:00:00.000,1.11077,1.11082,1.11063,1.11074,1394.95
06.12.2019 05:00:00.000,1.11074,1.11078,1.11062,1.11066,1959.7
06.12.2019 06:00:00.000,1.11066,1.11068,1.11032,1.11046,3368.5701
06.12.2019 07:00:00.000,1.11045,1.11074,1.11016,1.11072,4277.1499
06.12.2019 08:00:00.000,1.11073,1.11099,1.11055,1.11076,6739.1299
06.12.2019 09:00:00.000,1.11076,1.11091,1.10953,1.10968,5336.8701
06.12.2019 10:00:00.000,1.10967,1.11016,1.10927,1.10940,6630.0801
06.12.2019 11:00:00.000,1.10939,1.10976,1.10910,1.10936,5950.0498
06.12.2019 12:00:00.000,1.10935,1.10972,1.10885,1.10900,6461.9502
06.12.2019 13:00:00.000,1.10900,1.10992,1.10692,1.10784,14709.8398
06.12.2019 14:00:00.000,1.10783,1.10792,1.10571,1.10575,11865.9004
06.12.2019 15:00:00.000,1.10576,1.10658,1.10399,1.10506,14600.8799
06.12.2019 16:00:00.000,1.10505,1.10535,1.10461,1.10517,7226.0498
06.12.2019 17:00:00.000,1.10519,1.10559,1.10497,1.10550,5337.0801
06.12.2019 18:00:00.000,1.10550,1.10567,1.10506,1.10525,4040.8999
06.12.2019 19:00:00.000,1.10525,1.10574,1.10523,1.10561,4001.71
06.12.2019 20:00:00.000,1.10562,1.10604,1.10541,1.10600,4070.2351
06.12.2019 21:00:00.000,1.10599,1.10630,1.10570,1.10630,2684.7151
06.12.2019 22:00:00.000,1.10630,1.10630,1.10630,1.10630,0
06.12.2019 23:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 00:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 01:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 02:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 03:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 04:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 05:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 06:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 07:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 08:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 09:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 10:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 11:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 12:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 13:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 14:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 15:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 16:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 17:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 18:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 19:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 20:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 21:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 22:00:00.000,1.10630,1.10630,1.10630,1.10630,0
07.12.2019 23:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 00:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 01:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 02:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 03:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 04:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 05:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 06:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 07:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 08:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 09:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 10:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 11:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 12:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 13:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 14:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 15:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 16:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 17:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 18:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 19:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 20:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 21:00:00.000,1.10630,1.10630,1.10630,1.10630,0
08.12.2019 22:00:00.000,1.10599,1.10601,1.10568,1.10582,417.69
08.12.2019 23:00:00.000,1.10581,1.10608,1.10577,1.10585,1491.7
09.12.2019 00:00:00.000,1.10585,1.10599,1.10544,1.10566,2764.3899
09.12.2019 01:00:00.000,1.10565,1.10589,1.10552,1.10573,2934.51
09.12.2019 02:00:00.000,1.10574,1.10574,1.10540,1.10542,1851.79
09.12.2019 03:00:00.000,1.10542,1.10552,1.10534,1.10548,1759.5699
09.12.2019 04:00:00.000,1.10547,1.10573,1.10546,1.10567,1868.4399
09.12.2019 05:00:00.000,1.10568,1.10600,1.10562,1.10591,2064.53
09.12.2019 06:00:00.000,1.10591,1.10639,1.10585,1.10619,3660.0601
09.12.2019 07:00:00.000,1.10617,1.10660,1.10613,1.10658,5130.1299
09.12.2019 08:00:00.000,1.10656,1.10694,1.10616,1.10638,6573.9199
09.12.2019 09:00:00.000,1.10637,1.10692,1.10637,1.10655,5618.4502
09.12.2019 10:00:00.000,1.10653,1.10740,1.10611,1.10706,5525.4102
09.12.2019 11:00:00.000,1.10706,1.10747,1.10687,1.10733,5801.5801
09.12.2019 12:00:00.000,1.10734,1.10780,1.10715,1.10780,5472.9902
09.12.2019 13:00:00.000,1.10779,1.10780,1.10704,1.10753,7964.6001
09.12.2019 14:00:00.000,1.10754,1.10770,1.10685,1.10725,6249.7202
09.12.2019 15:00:00.000,1.10725,1.10756,1.10656,1.10690,7683.5298
09.12.2019 16:00:00.000,1.10692,1.10749,1.10665,1.10669,7432.79
09.12.2019 17:00:00.000,1.10670,1.10677,1.10554,1.10570,5346.3799
09.12.2019 18:00:00.000,1.10569,1.10618,1.10556,1.10614,5231.7402
09.12.2019 19:00:00.000,1.10613,1.10651,1.10608,1.10641,5240.6099
09.12.2019 20:00:00.000,1.10640,1.10655,1.10621,1.10652,3971.3601
09.12.2019 21:00:00.000,1.10651,1.10660,1.10631,1.10644,1760.4351
09.12.2019 22:00:00.000,1.10644,1.10665,1.10638,1.10656,776.85
09.12.2019 23:00:00.000,1.10656,1.10659,1.10628,1.10645,1189.58
10.12.2019 00:00:00.000,1.10645,1.10655,1.10631,1.10643,2047.55
10.12.2019 01:00:00.000,1.10645,1.10685,1.10632,1.10678,2654.1899
10.12.2019 02:00:00.000,1.10680,1.10711,1.10673,1.10700,2228.0701
10.12.2019 03:00:00.000,1.10701,1.10704,1.10673,1.10677,1537.86
10.12.2019 04:00:00.000,1.10678,1.10693,1.10666,1.10668,1742.15
10.12.2019 05:00:00.000,1.10669,1.10689,1.10658,1.10673,1750.5601
10.12.2019 06:00:00.000,1.10670,1.10674,1.10652,1.10653,2475
10.12.2019 07:00:00.000,1.10653,1.10725,1.10653,1.10702,4122.4199
10.12.2019 08:00:00.000,1.10702,1.10759,1.10695,1.10738,7753.4502
10.12.2019 09:00:00.000,1.10738,1.10783,1.10726,1.10773,9795.0498
10.12.2019 10:00:00.000,1.10772,1.10800,1.10701,1.10769,6965.8301
10.12.2019 11:00:00.000,1.10769,1.10847,1.10758,1.10842,9139.6299
10.12.2019 12:00:00.000,1.10841,1.10848,1.10741,1.10759,6716.8701
10.12.2019 13:00:00.000,1.10759,1.10815,1.10744,1.10787,8761.2998
10.12.2019 14:00:00.000,1.10787,1.10845,1.10747,1.10806,10460.4004
10.12.2019 15:00:00.000,1.10806,1.10913,1.10741,1.10899,10736.5898
10.12.2019 16:00:00.000,1.10899,1.10968,1.10885,1.10896,10158.8301
10.12.2019 17:00:00.000,1.10897,1.10909,1.10847,1.10868,8030.2202
10.12.2019 18:00:00.000,1.10868,1.10944,1.10848,1.10902,6089.5098
10.12.2019 19:00:00.000,1.10901,1.10979,1.10897,1.10959,5861.1699
10.12.2019 20:00:00.000,1.10958,1.10969,1.10919,1.10959,5446.4824
10.12.2019 21:00:00.000,1.10958,1.10969,1.10925,1.10930,4365.7598
10.12.2019 22:00:00.000,1.10930,1.10953,1.10868,1.10937,1897.985
10.12.2019 23:00:00.000,1.10936,1.10961,1.10915,1.10926,2540.05
11.12.2019 00:00:00.000,1.10925,1.10937,1.10904,1.10919,3176.97
11.12.2019 01:00:00.000,1.10919,1.10961,1.10911,1.10955,3505.0901
11.12.2019 02:00:00.000,1.10955,1.10957,1.10916,1.10930,2939.0801
11.12.2019 03:00:00.000,1.10929,1.10942,1.10918,1.10926,2026.79
11.12.2019 04:00:00.000,1.10925,1.10927,1.10895,1.10897,2034.37
11.12.2019 05:00:00.000,1.10899,1.10911,1.10883,1.10896,2179.01
11.12.2019 06:00:00.000,1.10895,1.10903,1.10858,1.10865,2905.21
11.12.2019 07:00:00.000,1.10864,1.10875,1.10829,1.10842,5033.2202
11.12.2019 08:00:00.000,1.10842,1.10858,1.10796,1.10844,9545.1797
11.12.2019 09:00:00.000,1.10844,1.10872,1.10821,1.10838,7999.8301
11.12.2019 10:00:00.000,1.10837,1.10871,1.10786,1.10823,9335.29
11.12.2019 11:00:00.000,1.10823,1.10854,1.10798,1.10821,5904.0601
11.12.2019 12:00:00.000,1.10820,1.10820,1.10703,1.10724,6171.8301
11.12.2019 13:00:00.000,1.10725,1.10907,1.10725,1.10855,11080.1104
11.12.2019 14:00:00.000,1.10855,1.10976,1.10855,1.10910,10814.1201
11.12.2019 15:00:00.000,1.10908,1.10949,1.10833,1.10845,10288.25
11.12.2019 16:00:00.000,1.10845,1.10961,1.10845,1.10914,7151.1699
11.12.2019 17:00:00.000,1.10914,1.10962,1.10900,1.10926,7510.4702
11.12.2019 18:00:00.000,1.10924,1.11021,1.10905,1.10987,4981.6299
11.12.2019 19:00:00.000,1.10987,1.11415,1.10884,1.11396,18707.8691
11.12.2019 20:00:00.000,1.11396,1.11450,1.11338,1.11389,11387.4404
11.12.2019 21:00:00.000,1.11389,1.11396,1.11284,1.11300,4357.2852
11.12.2019 22:00:00.000,1.11303,1.11355,1.11290,1.11336,1116.42
11.12.2019 23:00:00.000,1.11337,1.11341,1.11321,1.11329,1820.4
12.12.2019 00:00:00.000,1.11329,1.11381,1.11317,1.11380,3026.0701
12.12.2019 01:00:00.000,1.11380,1.11404,1.11358,1.11400,3305.3201
12.12.2019 02:00:00.000,1.11401,1.11443,1.11374,1.11442,3751.71
12.12.2019 03:00:00.000,1.11441,1.11442,1.11420,1.11437,2334.5
12.12.2019 04:00:00.000,1.11437,1.11440,1.11417,1.11421,2397.3201
12.12.2019 05:00:00.000,1.11421,1.11442,1.11401,1.11401,2726.99
12.12.2019 06:00:00.000,1.11401,1.11407,1.11364,1.11367,3603.3201
12.12.2019 07:00:00.000,1.11366,1.11420,1.11365,1.11377,5617.1299
12.12.2019 08:00:00.000,1.11379,1.11396,1.11321,1.11358,7148.3999
12.12.2019 09:00:00.000,1.11359,1.11359,1.11249,1.11277,8465.9902
12.12.2019 10:00:00.000,1.11277,1.11332,1.11267,1.11290,7541.6099
12.12.2019 11:00:00.000,1.11290,1.11363,1.11272,1.11324,8725.8701
12.12.2019 12:00:00.000,1.11324,1.11369,1.11298,1.11320,7033.4751
12.12.2019 13:00:00.000,1.11321,1.11544,1.11275,1.11387,18117.4297
12.12.2019 14:00:00.000,1.11387,1.11485,1.11209,1.11250,21749.9902
12.12.2019 15:00:00.000,1.11250,1.11364,1.11115,1.11173,19692.7793
12.12.2019 16:00:00.000,1.11173,1.11217,1.11107,1.11145,12290.4199
12.12.2019 17:00:00.000,1.11145,1.11173,1.11083,1.11103,9646.8799
12.12.2019 18:00:00.000,1.11104,1.11136,1.11031,1.11102,9705.3896
12.12.2019 19:00:00.000,1.11103,1.11156,1.11041,1.11132,12344.5
12.12.2019 20:00:00.000,1.11132,1.11351,1.11111,1.11323,10223.7227
12.12.2019 21:00:00.000,1.11321,1.11354,1.11255,1.11313,3224.0349
12.12.2019 22:00:00.000,1.11314,1.11999,1.11053,1.11840,9246.1748
12.12.2019 23:00:00.000,1.11833,1.11935,1.11771,1.11835,8116.7998
13.12.2019 00:00:00.000,1.11836,1.11836,1.11684,1.11699,7641.5601
13.12.2019 01:00:00.000,1.11699,1.11820,1.11682,1.11770,6966.9199
13.12.2019 02:00:00.000,1.11769,1.11814,1.11725,1.11739,4586.2798
13.12.2019 03:00:00.000,1.11741,1.11781,1.11703,1.11779,4806.7202
13.12.2019 04:00:00.000,1.11777,1.11779,1.11709,1.11712,3297.9199
13.12.2019 05:00:00.000,1.11712,1.11761,1.11708,1.11747,3958.29
13.12.2019 06:00:00.000,1.11746,1.11748,1.11631,1.11671,5909.3799
13.12.2019 07:00:00.000,1.11670,1.11681,1.11631,1.11657,13220.6504
13.12.2019 08:00:00.000,1.11657,1.11810,1.11650,1.11774,15447.5703
13.12.2019 09:00:00.000,1.11775,1.11819,1.11689,1.11804,13416.3496
13.12.2019 10:00:00.000,1.11804,1.11852,1.11767,1.11797,9526.71
13.12.2019 11:00:00.000,1.11797,1.11862,1.11742,1.11754,9369.4297
13.12.2019 12:00:00.000,1.11754,1.11836,1.11714,1.11714,9183.71
13.12.2019 13:00:00.000,1.11715,1.11773,1.11667,1.11698,13155.1699
13.12.2019 14:00:00.000,1.11698,1.11730,1.11477,1.11529,21915.2305
13.12.2019 15:00:00.000,1.11529,1.11680,1.11255,1.11357,25058.2109
13.12.2019 16:00:00.000,1.11358,1.11390,1.11174,1.11276,13281.2197
13.12.2019 17:00:00.000,1.11276,1.11288,1.11123,1.11159,9513.0898
13.12.2019 18:00:00.000,1.11158,1.11214,1.11153,1.11193,5162.1899
13.12.2019 19:00:00.000,1.11194,1.11230,1.11181,1.11210,5178.0698
13.12.2019 20:00:00.000,1.11209,1.11219,1.11122,1.11167,4820.4551
13.12.2019 21:00:00.000,1.11169,1.11236,1.11148,1.11236,2279.2649
13.12.2019 22:00:00.000,1.11236,1.11236,1.11236,1.11236,0
13.12.2019 23:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 00:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 01:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 02:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 03:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 04:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 05:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 06:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 07:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 08:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 09:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 10:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 11:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 12:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 13:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 14:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 15:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 16:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 17:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 18:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 19:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 20:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 21:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 22:00:00.000,1.11236,1.11236,1.11236,1.11236,0
14.12.2019 23:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 00:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 01:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 02:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 03:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 04:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 05:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 06:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 07:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 08:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 09:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 10:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 11:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 12:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 13:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 14:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 15:00:00.000,1.11236,1.11236,1.11236,1.11236,0
15.12.2019 16:00:00.000,1.11236,1.11236,1.11236,1.11236,0
